cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_comercio
21927;2016;2016m09;São João da Barra;3305000;Interior;3
21928;2016;2016m09;Campos dos Goytacazes;3301009;Interior;4
21929;2016;2016m09;São Francisco de Itabapoana;3304755;Interior;0
21930;2016;2016m09;"Cardoso Moreira;Italva";9999995;Interior;0
21931;2016;2016m09;Nova Friburgo;3303401;Interior;2
21932;2016;2016m09;Duas Barras;3301603;Interior;0
21933;2016;2016m09;Cantagalo;3301108;Interior;1
21934;2016;2016m09;"Cordeiro;Macuco";9999998;Interior;0
21935;2016;2016m09;São Sebastião do Alto;3305307;Interior;0
21936;2016;2016m09;Santa Maria Madalena;3304607;Interior;0
21937;2016;2016m09;Trajano de Morais;3305901;Interior;0
21938;2016;2016m09;Bom Jardim;3300506;Interior;0
21939;2016;2016m09;Cachoeiras de Macacu;3300803;Interior;2
21940;2016;2016m09;Mangaratiba;3302601;Interior;0
21941;2016;2016m09;Angra dos Reis;3300100;Interior;10
21942;2016;2016m09;Paraty;3303807;Interior;5
21943;2016;2016m09;Rio Claro;3304409;Interior;0
21944;2016;2016m10;Rio de Janeiro;3304557;Capital;1
21945;2016;2016m10;Rio de Janeiro;3304557;Capital;3
21946;2016;2016m10;Rio de Janeiro;3304557;Capital;7
21947;2016;2016m10;Rio de Janeiro;3304557;Capital;13
21948;2016;2016m10;Rio de Janeiro;3304557;Capital;0
21949;2016;2016m10;Rio de Janeiro;3304557;Capital;8
21950;2016;2016m10;Rio de Janeiro;3304557;Capital;12
21951;2016;2016m10;Rio de Janeiro;3304557;Capital;1
21952;2016;2016m10;Rio de Janeiro;3304557;Capital;7
21953;2016;2016m10;Rio de Janeiro;3304557;Capital;3
21954;2016;2016m10;Rio de Janeiro;3304557;Capital;1
21955;2016;2016m10;Rio de Janeiro;3304557;Capital;4
21956;2016;2016m10;Rio de Janeiro;3304557;Capital;2
21957;2016;2016m10;Rio de Janeiro;3304557;Capital;6
21958;2016;2016m10;Rio de Janeiro;3304557;Capital;4
21959;2016;2016m10;Rio de Janeiro;3304557;Capital;16
21960;2016;2016m10;Rio de Janeiro;3304557;Capital;10
21961;2016;2016m10;Rio de Janeiro;3304557;Capital;11
21962;2016;2016m10;Rio de Janeiro;3304557;Capital;14
21963;2016;2016m10;Rio de Janeiro;3304557;Capital;9
21964;2016;2016m10;Rio de Janeiro;3304557;Capital;4
21965;2016;2016m10;Rio de Janeiro;3304557;Capital;8
21966;2016;2016m10;Rio de Janeiro;3304557;Capital;6
21967;2016;2016m10;Rio de Janeiro;3304557;Capital;6
21968;2016;2016m10;Rio de Janeiro;3304557;Capital;9
21969;2016;2016m10;Rio de Janeiro;3304557;Capital;6
21970;2016;2016m10;Rio de Janeiro;3304557;Capital;2
21971;2016;2016m10;Rio de Janeiro;3304557;Capital;6
21972;2016;2016m10;Rio de Janeiro;3304557;Capital;6
21973;2016;2016m10;Rio de Janeiro;3304557;Capital;5
21974;2016;2016m10;Rio de Janeiro;3304557;Capital;4
21975;2016;2016m10;Rio de Janeiro;3304557;Capital;12
21976;2016;2016m10;Rio de Janeiro;3304557;Capital;8
21977;2016;2016m10;Rio de Janeiro;3304557;Capital;2
21978;2016;2016m10;Rio de Janeiro;3304557;Capital;8
21979;2016;2016m10;Rio de Janeiro;3304557;Capital;4
21980;2016;2016m10;Rio de Janeiro;3304557;Capital;3
21981;2016;2016m10;Rio de Janeiro;3304557;Capital;7
21982;2016;2016m10;Rio de Janeiro;3304557;Capital;4
21983;2016;2016m10;Rio de Janeiro;3304557;Capital;4
21984;2016;2016m10;Rio de Janeiro;3304557;Capital;1
21985;2016;2016m10;Rio de Janeiro;3304557;Capital;1
21986;2016;2016m10;Seropédica;3305554;Baixada Fluminense;4
21987;2016;2016m10;Itaguaí;3302007;Baixada Fluminense;7
21988;2016;2016m10;Paracambi;3303609;Baixada Fluminense;0
21989;2016;2016m10;Nova Iguaçu;3303500;Baixada Fluminense;6
21990;2016;2016m10;Mesquita;3302858;Baixada Fluminense;12
21991;2016;2016m10;Belford Roxo;3300456;Baixada Fluminense;9
21992;2016;2016m10;Queimados;3304144;Baixada Fluminense;11
21993;2016;2016m10;Nova Iguaçu;3303500;Baixada Fluminense;13
21994;2016;2016m10;Nilópolis;3303203;Baixada Fluminense;3
21995;2016;2016m10;Nova Iguaçu;3303500;Baixada Fluminense;25
21996;2016;2016m10;Duque de Caxias;3301702;Baixada Fluminense;17
21997;2016;2016m10;Duque de Caxias;3301702;Baixada Fluminense;12
21998;2016;2016m10;Duque de Caxias;3301702;Baixada Fluminense;0
21999;2016;2016m10;Duque de Caxias;3301702;Baixada Fluminense;6
22000;2016;2016m10;Japeri;3302270;Baixada Fluminense;10
22001;2016;2016m10;São João de Meriti;3305109;Baixada Fluminense;20
22002;2016;2016m10;Magé;3302502;Baixada Fluminense;6
22003;2016;2016m10;Magé;3302502;Baixada Fluminense;5
22004;2016;2016m10;Guapimirim;3301850;Baixada Fluminense;5
22005;2016;2016m10;Tanguá;3305752;Interior;1
22006;2016;2016m10;Itaboraí;3301900;Interior;17
22007;2016;2016m10;São Gonçalo;3304904;Grande Niterói;23
22008;2016;2016m10;São Gonçalo;3304904;Grande Niterói;19
22009;2016;2016m10;São Gonçalo;3304904;Grande Niterói;23
22010;2016;2016m10;São Gonçalo;3304904;Grande Niterói;18
22011;2016;2016m10;Niterói;3303302;Grande Niterói;6
22012;2016;2016m10;Niterói;3303302;Grande Niterói;8
22013;2016;2016m10;Niterói;3303302;Grande Niterói;14
22014;2016;2016m10;Niterói;3303302;Grande Niterói;6
22015;2016;2016m10;Niterói;3303302;Grande Niterói;2
22016;2016;2016m10;Maricá;3302700;Grande Niterói;8
22017;2016;2016m10;Barra do Pirai;3300308;Interior;0
22018;2016;2016m10;Resende;3304201;Interior;2
22019;2016;2016m10;Barra Mansa;3300407;Interior;7
22020;2016;2016m10;Valença;3306107;Interior;0
22021;2016;2016m10;Rio das Flores;3304508;Interior;0
22022;2016;2016m10;Volta Redonda;3306305;Interior;3
22023;2016;2016m10;Piraí;3304003;Interior;0
22024;2016;2016m10;Vassouras;3306206;Interior;0
22025;2016;2016m10;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
22026;2016;2016m10;Mendes;3302809;Interior;0
22027;2016;2016m10;Engenheiro Paulo de Frontin;3301801;Interior;0
22028;2016;2016m10;Itatiaia;3302254;Interior;3
22029;2016;2016m10;"Porto Real;Quatis";9999992;Interior;1
22030;2016;2016m10;Pinheiral;3303955;Interior;0
22031;2016;2016m10;São José do Vale do Rio Preto;3305158;Interior;0
22032;2016;2016m10;Petrópolis;3303906;Interior;2
22033;2016;2016m10;Petrópolis;3303906;Interior;0
22034;2016;2016m10;Paraíba do Sul;3303708;Interior;0
22035;2016;2016m10;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;3
22036;2016;2016m10;Sapucaia;3305406;Interior;1
22037;2016;2016m10;Teresópolis;3305802;Interior;0
22038;2016;2016m10;Sumidouro;3305703;Interior;0
22039;2016;2016m10;Carmo;3301207;Interior;0
22040;2016;2016m10;Araruama;3300209;Interior;1
22041;2016;2016m10;Rio Bonito;3304300;Interior;0
22042;2016;2016m10;Silva Jardim;3305604;Interior;0
22043;2016;2016m10;Casimiro de Abreu;3301306;Interior;2
22044;2016;2016m10;Conceição de Macabú;3301405;Interior;0
22045;2016;2016m10;Macaé;3302403;Interior;10
22046;2016;2016m10;Saquarema;3305505;Interior;1
22047;2016;2016m10;São Pedro da Aldeia;3305208;Interior;1
22048;2016;2016m10;Cabo Frio;3300704;Interior;12
22049;2016;2016m10;Armação dos Búzios;3300233;Interior;0
22050;2016;2016m10;Rio das Ostras;3304524;Interior;5
22051;2016;2016m10;Iguaba Grande;3301876;Interior;0
22052;2016;2016m10;"Quissamã;Carapebus";9999994;Interior;0
22053;2016;2016m10;Arraial do Cabo;3300258;Interior;0
22054;2016;2016m10;Campos dos Goytacazes;3301009;Interior;12
22055;2016;2016m10;Itaocara;3302106;Interior;0
22056;2016;2016m10;"Santo Antônio de Pádua;Aperibé";9999993;Interior;3
22057;2016;2016m10;Miracema;3303005;Interior;0
22058;2016;2016m10;Laje do Muriaé;3302304;Interior;0
22059;2016;2016m10;Porciúncula;3304102;Interior;0
22060;2016;2016m10;"Natividade;Varre-Sai";9999997;Interior;0
22061;2016;2016m10;São Fidélis;3304805;Interior;0
22062;2016;2016m10;Cambuci;3300902;Interior;0
22063;2016;2016m10;"Itaperuna;São José de Ubá";9999996;Interior;2
22064;2016;2016m10;Bom Jesus de Itabapoana;3300605;Interior;0
22065;2016;2016m10;São João da Barra;3305000;Interior;2
22066;2016;2016m10;Campos dos Goytacazes;3301009;Interior;2
22067;2016;2016m10;São Francisco de Itabapoana;3304755;Interior;1
22068;2016;2016m10;"Cardoso Moreira;Italva";9999995;Interior;0
22069;2016;2016m10;Nova Friburgo;3303401;Interior;0
22070;2016;2016m10;Duas Barras;3301603;Interior;0
22071;2016;2016m10;Cantagalo;3301108;Interior;0
22072;2016;2016m10;"Cordeiro;Macuco";9999998;Interior;0
22073;2016;2016m10;São Sebastião do Alto;3305307;Interior;0
22074;2016;2016m10;Santa Maria Madalena;3304607;Interior;0
22075;2016;2016m10;Trajano de Morais;3305901;Interior;0
22076;2016;2016m10;Bom Jardim;3300506;Interior;1
22077;2016;2016m10;Cachoeiras de Macacu;3300803;Interior;0
22078;2016;2016m10;Mangaratiba;3302601;Interior;0
22079;2016;2016m10;Angra dos Reis;3300100;Interior;2
22080;2016;2016m10;Paraty;3303807;Interior;2
22081;2016;2016m10;Rio Claro;3304409;Interior;0
22082;2016;2016m11;Rio de Janeiro;3304557;Capital;2
22083;2016;2016m11;Rio de Janeiro;3304557;Capital;2
22084;2016;2016m11;Rio de Janeiro;3304557;Capital;5
22085;2016;2016m11;Rio de Janeiro;3304557;Capital;6
22086;2016;2016m11;Rio de Janeiro;3304557;Capital;1
22087;2016;2016m11;Rio de Janeiro;3304557;Capital;2
22088;2016;2016m11;Rio de Janeiro;3304557;Capital;7
22089;2016;2016m11;Rio de Janeiro;3304557;Capital;3
22090;2016;2016m11;Rio de Janeiro;3304557;Capital;6
22091;2016;2016m11;Rio de Janeiro;3304557;Capital;3
22092;2016;2016m11;Rio de Janeiro;3304557;Capital;10
22093;2016;2016m11;Rio de Janeiro;3304557;Capital;3
22094;2016;2016m11;Rio de Janeiro;3304557;Capital;11
22095;2016;2016m11;Rio de Janeiro;3304557;Capital;13
22096;2016;2016m11;Rio de Janeiro;3304557;Capital;3
22097;2016;2016m11;Rio de Janeiro;3304557;Capital;8
22098;2016;2016m11;Rio de Janeiro;3304557;Capital;15
22099;2016;2016m11;Rio de Janeiro;3304557;Capital;15
22100;2016;2016m11;Rio de Janeiro;3304557;Capital;15
22101;2016;2016m11;Rio de Janeiro;3304557;Capital;9
22102;2016;2016m11;Rio de Janeiro;3304557;Capital;2
22103;2016;2016m11;Rio de Janeiro;3304557;Capital;3
22104;2016;2016m11;Rio de Janeiro;3304557;Capital;4
22105;2016;2016m11;Rio de Janeiro;3304557;Capital;14
22106;2016;2016m11;Rio de Janeiro;3304557;Capital;11
22107;2016;2016m11;Rio de Janeiro;3304557;Capital;9
22108;2016;2016m11;Rio de Janeiro;3304557;Capital;2
22109;2016;2016m11;Rio de Janeiro;3304557;Capital;1
22110;2016;2016m11;Rio de Janeiro;3304557;Capital;14
22111;2016;2016m11;Rio de Janeiro;3304557;Capital;8
22112;2016;2016m11;Rio de Janeiro;3304557;Capital;10
22113;2016;2016m11;Rio de Janeiro;3304557;Capital;7
22114;2016;2016m11;Rio de Janeiro;3304557;Capital;7
22115;2016;2016m11;Rio de Janeiro;3304557;Capital;3
22116;2016;2016m11;Rio de Janeiro;3304557;Capital;4
22117;2016;2016m11;Rio de Janeiro;3304557;Capital;3
22118;2016;2016m11;Rio de Janeiro;3304557;Capital;7
22119;2016;2016m11;Rio de Janeiro;3304557;Capital;5
22120;2016;2016m11;Rio de Janeiro;3304557;Capital;7
22121;2016;2016m11;Rio de Janeiro;3304557;Capital;1
22122;2016;2016m11;Rio de Janeiro;3304557;Capital;7
22123;2016;2016m11;Rio de Janeiro;3304557;Capital;1
22124;2016;2016m11;Seropédica;3305554;Baixada Fluminense;4
22125;2016;2016m11;Itaguaí;3302007;Baixada Fluminense;10
22126;2016;2016m11;Paracambi;3303609;Baixada Fluminense;1
22127;2016;2016m11;Nova Iguaçu;3303500;Baixada Fluminense;17
22128;2016;2016m11;Mesquita;3302858;Baixada Fluminense;4
22129;2016;2016m11;Belford Roxo;3300456;Baixada Fluminense;6
22130;2016;2016m11;Queimados;3304144;Baixada Fluminense;10
22131;2016;2016m11;Nova Iguaçu;3303500;Baixada Fluminense;12
22132;2016;2016m11;Nilópolis;3303203;Baixada Fluminense;14
22133;2016;2016m11;Nova Iguaçu;3303500;Baixada Fluminense;13
22134;2016;2016m11;Duque de Caxias;3301702;Baixada Fluminense;16
22135;2016;2016m11;Duque de Caxias;3301702;Baixada Fluminense;10
22136;2016;2016m11;Duque de Caxias;3301702;Baixada Fluminense;2
22137;2016;2016m11;Duque de Caxias;3301702;Baixada Fluminense;5
22138;2016;2016m11;Japeri;3302270;Baixada Fluminense;6
22139;2016;2016m11;São João de Meriti;3305109;Baixada Fluminense;19
22140;2016;2016m11;Magé;3302502;Baixada Fluminense;6
22141;2016;2016m11;Magé;3302502;Baixada Fluminense;3
22142;2016;2016m11;Guapimirim;3301850;Baixada Fluminense;3
22143;2016;2016m11;Tanguá;3305752;Interior;1
22144;2016;2016m11;Itaboraí;3301900;Interior;11
22145;2016;2016m11;São Gonçalo;3304904;Grande Niterói;36
22146;2016;2016m11;São Gonçalo;3304904;Grande Niterói;22
22147;2016;2016m11;São Gonçalo;3304904;Grande Niterói;12
22148;2016;2016m11;São Gonçalo;3304904;Grande Niterói;11
22149;2016;2016m11;Niterói;3303302;Grande Niterói;5
22150;2016;2016m11;Niterói;3303302;Grande Niterói;7
22151;2016;2016m11;Niterói;3303302;Grande Niterói;15
22152;2016;2016m11;Niterói;3303302;Grande Niterói;11
22153;2016;2016m11;Niterói;3303302;Grande Niterói;4
22154;2016;2016m11;Maricá;3302700;Grande Niterói;7
22155;2016;2016m11;Barra do Pirai;3300308;Interior;0
22156;2016;2016m11;Resende;3304201;Interior;3
22157;2016;2016m11;Barra Mansa;3300407;Interior;4
22158;2016;2016m11;Valença;3306107;Interior;1
22159;2016;2016m11;Rio das Flores;3304508;Interior;0
22160;2016;2016m11;Volta Redonda;3306305;Interior;3
22161;2016;2016m11;Piraí;3304003;Interior;1
22162;2016;2016m11;Vassouras;3306206;Interior;0
22163;2016;2016m11;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
22164;2016;2016m11;Mendes;3302809;Interior;1
22165;2016;2016m11;Engenheiro Paulo de Frontin;3301801;Interior;0
22166;2016;2016m11;Itatiaia;3302254;Interior;2
22167;2016;2016m11;"Porto Real;Quatis";9999992;Interior;3
22168;2016;2016m11;Pinheiral;3303955;Interior;0
22169;2016;2016m11;São José do Vale do Rio Preto;3305158;Interior;0
22170;2016;2016m11;Petrópolis;3303906;Interior;9
22171;2016;2016m11;Petrópolis;3303906;Interior;0
22172;2016;2016m11;Paraíba do Sul;3303708;Interior;0
22173;2016;2016m11;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;2
22174;2016;2016m11;Sapucaia;3305406;Interior;1
22175;2016;2016m11;Teresópolis;3305802;Interior;2
22176;2016;2016m11;Sumidouro;3305703;Interior;0
22177;2016;2016m11;Carmo;3301207;Interior;0
22178;2016;2016m11;Araruama;3300209;Interior;0
22179;2016;2016m11;Rio Bonito;3304300;Interior;1
22180;2016;2016m11;Silva Jardim;3305604;Interior;0
22181;2016;2016m11;Casimiro de Abreu;3301306;Interior;1
22182;2016;2016m11;Conceição de Macabú;3301405;Interior;1
22183;2016;2016m11;Macaé;3302403;Interior;5
22184;2016;2016m11;Saquarema;3305505;Interior;2
22185;2016;2016m11;São Pedro da Aldeia;3305208;Interior;1
22186;2016;2016m11;Cabo Frio;3300704;Interior;3
22187;2016;2016m11;Armação dos Búzios;3300233;Interior;3
22188;2016;2016m11;Rio das Ostras;3304524;Interior;6
22189;2016;2016m11;Iguaba Grande;3301876;Interior;1
22190;2016;2016m11;"Quissamã;Carapebus";9999994;Interior;0
22191;2016;2016m11;Arraial do Cabo;3300258;Interior;0
22192;2016;2016m11;Campos dos Goytacazes;3301009;Interior;12
22193;2016;2016m11;Itaocara;3302106;Interior;1
22194;2016;2016m11;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
22195;2016;2016m11;Miracema;3303005;Interior;0
22196;2016;2016m11;Laje do Muriaé;3302304;Interior;0
22197;2016;2016m11;Porciúncula;3304102;Interior;0
22198;2016;2016m11;"Natividade;Varre-Sai";9999997;Interior;0
22199;2016;2016m11;São Fidélis;3304805;Interior;0
22200;2016;2016m11;Cambuci;3300902;Interior;0
22201;2016;2016m11;"Itaperuna;São José de Ubá";9999996;Interior;0
22202;2016;2016m11;Bom Jesus de Itabapoana;3300605;Interior;0
22203;2016;2016m11;São João da Barra;3305000;Interior;0
22204;2016;2016m11;Campos dos Goytacazes;3301009;Interior;3
22205;2016;2016m11;São Francisco de Itabapoana;3304755;Interior;0
22206;2016;2016m11;"Cardoso Moreira;Italva";9999995;Interior;0
22207;2016;2016m11;Nova Friburgo;3303401;Interior;2
22208;2016;2016m11;Duas Barras;3301603;Interior;0
22209;2016;2016m11;Cantagalo;3301108;Interior;0
22210;2016;2016m11;"Cordeiro;Macuco";9999998;Interior;0
22211;2016;2016m11;São Sebastião do Alto;3305307;Interior;1
22212;2016;2016m11;Santa Maria Madalena;3304607;Interior;0
22213;2016;2016m11;Trajano de Morais;3305901;Interior;0
22214;2016;2016m11;Bom Jardim;3300506;Interior;2
22215;2016;2016m11;Cachoeiras de Macacu;3300803;Interior;4
22216;2016;2016m11;Mangaratiba;3302601;Interior;0
22217;2016;2016m11;Angra dos Reis;3300100;Interior;9
22218;2016;2016m11;Paraty;3303807;Interior;0
22219;2016;2016m11;Rio Claro;3304409;Interior;1
22220;2016;2016m12;Rio de Janeiro;3304557;Capital;1
22221;2016;2016m12;Rio de Janeiro;3304557;Capital;7
22222;2016;2016m12;Rio de Janeiro;3304557;Capital;8
22223;2016;2016m12;Rio de Janeiro;3304557;Capital;17
22224;2016;2016m12;Rio de Janeiro;3304557;Capital;1
22225;2016;2016m12;Rio de Janeiro;3304557;Capital;8
22226;2016;2016m12;Rio de Janeiro;3304557;Capital;11
22227;2016;2016m12;Rio de Janeiro;3304557;Capital;1
22228;2016;2016m12;Rio de Janeiro;3304557;Capital;3
22229;2016;2016m12;Rio de Janeiro;3304557;Capital;2
22230;2016;2016m12;Rio de Janeiro;3304557;Capital;5
22231;2016;2016m12;Rio de Janeiro;3304557;Capital;1
22232;2016;2016m12;Rio de Janeiro;3304557;Capital;1
22233;2016;2016m12;Rio de Janeiro;3304557;Capital;4
22234;2016;2016m12;Rio de Janeiro;3304557;Capital;8
22235;2016;2016m12;Rio de Janeiro;3304557;Capital;12
22236;2016;2016m12;Rio de Janeiro;3304557;Capital;8
22237;2016;2016m12;Rio de Janeiro;3304557;Capital;6
22238;2016;2016m12;Rio de Janeiro;3304557;Capital;13
22239;2016;2016m12;Rio de Janeiro;3304557;Capital;7
22240;2016;2016m12;Rio de Janeiro;3304557;Capital;6
22241;2016;2016m12;Rio de Janeiro;3304557;Capital;12
22242;2016;2016m12;Rio de Janeiro;3304557;Capital;7
22243;2016;2016m12;Rio de Janeiro;3304557;Capital;7
22244;2016;2016m12;Rio de Janeiro;3304557;Capital;8
22245;2016;2016m12;Rio de Janeiro;3304557;Capital;6
22246;2016;2016m12;Rio de Janeiro;3304557;Capital;4
22247;2016;2016m12;Rio de Janeiro;3304557;Capital;5
22248;2016;2016m12;Rio de Janeiro;3304557;Capital;7
22249;2016;2016m12;Rio de Janeiro;3304557;Capital;9
22250;2016;2016m12;Rio de Janeiro;3304557;Capital;7
22251;2016;2016m12;Rio de Janeiro;3304557;Capital;8
22252;2016;2016m12;Rio de Janeiro;3304557;Capital;7
22253;2016;2016m12;Rio de Janeiro;3304557;Capital;5
22254;2016;2016m12;Rio de Janeiro;3304557;Capital;6
22255;2016;2016m12;Rio de Janeiro;3304557;Capital;2
22256;2016;2016m12;Rio de Janeiro;3304557;Capital;8
22257;2016;2016m12;Rio de Janeiro;3304557;Capital;6
22258;2016;2016m12;Rio de Janeiro;3304557;Capital;6
22259;2016;2016m12;Rio de Janeiro;3304557;Capital;2
22260;2016;2016m12;Rio de Janeiro;3304557;Capital;7
22261;2016;2016m12;Rio de Janeiro;3304557;Capital;0
22262;2016;2016m12;Seropédica;3305554;Baixada Fluminense;1
22263;2016;2016m12;Itaguaí;3302007;Baixada Fluminense;3
22264;2016;2016m12;Paracambi;3303609;Baixada Fluminense;2
22265;2016;2016m12;Nova Iguaçu;3303500;Baixada Fluminense;7
22266;2016;2016m12;Mesquita;3302858;Baixada Fluminense;4
22267;2016;2016m12;Belford Roxo;3300456;Baixada Fluminense;9
22268;2016;2016m12;Queimados;3304144;Baixada Fluminense;7
22269;2016;2016m12;Nova Iguaçu;3303500;Baixada Fluminense;13
22270;2016;2016m12;Nilópolis;3303203;Baixada Fluminense;9
22271;2016;2016m12;Nova Iguaçu;3303500;Baixada Fluminense;12
22272;2016;2016m12;Duque de Caxias;3301702;Baixada Fluminense;10
22273;2016;2016m12;Duque de Caxias;3301702;Baixada Fluminense;6
22274;2016;2016m12;Duque de Caxias;3301702;Baixada Fluminense;1
22275;2016;2016m12;Duque de Caxias;3301702;Baixada Fluminense;3
22276;2016;2016m12;Japeri;3302270;Baixada Fluminense;3
22277;2016;2016m12;São João de Meriti;3305109;Baixada Fluminense;21
22278;2016;2016m12;Magé;3302502;Baixada Fluminense;6
22279;2016;2016m12;Magé;3302502;Baixada Fluminense;3
22280;2016;2016m12;Guapimirim;3301850;Baixada Fluminense;1
22281;2016;2016m12;Tanguá;3305752;Interior;0
22282;2016;2016m12;Itaboraí;3301900;Interior;9
22283;2016;2016m12;São Gonçalo;3304904;Grande Niterói;11
22284;2016;2016m12;São Gonçalo;3304904;Grande Niterói;21
22285;2016;2016m12;São Gonçalo;3304904;Grande Niterói;8
22286;2016;2016m12;São Gonçalo;3304904;Grande Niterói;6
22287;2016;2016m12;Niterói;3303302;Grande Niterói;2
22288;2016;2016m12;Niterói;3303302;Grande Niterói;14
22289;2016;2016m12;Niterói;3303302;Grande Niterói;17
22290;2016;2016m12;Niterói;3303302;Grande Niterói;1
22291;2016;2016m12;Niterói;3303302;Grande Niterói;0
22292;2016;2016m12;Maricá;3302700;Grande Niterói;2
22293;2016;2016m12;Barra do Pirai;3300308;Interior;0
22294;2016;2016m12;Resende;3304201;Interior;2
22295;2016;2016m12;Barra Mansa;3300407;Interior;3
22296;2016;2016m12;Valença;3306107;Interior;1
22297;2016;2016m12;Rio das Flores;3304508;Interior;0
22298;2016;2016m12;Volta Redonda;3306305;Interior;2
22299;2016;2016m12;Piraí;3304003;Interior;0
22300;2016;2016m12;Vassouras;3306206;Interior;0
22301;2016;2016m12;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
22302;2016;2016m12;Mendes;3302809;Interior;0
22303;2016;2016m12;Engenheiro Paulo de Frontin;3301801;Interior;0
